benchmark,expansion,iterations,run_number,symbols,symbol_size,testcase,type,throughput,goodput,unit
binary8,2,1,21,1024,1600,FulcrumCombined,encoder,30.620865,30.620865,Mbs
binary8,2,1,22,1024,1600,FulcrumCombined,encoder,30.399288,30.399288,Mbs
binary8,2,1,23,1024,1600,FulcrumCombined,encoder,29.932768,29.932768,Mbs
binary8,2,1,24,1024,1600,FulcrumCombined,encoder,30.233245,30.233245,Mbs
binary8,2,1,25,1024,1600,FulcrumCombined,encoder,28.648866,28.648866,Mbs
binary8,2,1,26,1024,1600,FulcrumCombined,encoder,29.373588,29.373588,Mbs
binary8,2,1,27,1024,1600,FulcrumCombined,encoder,29.11055,29.11055,Mbs
binary8,2,1,28,1024,1600,FulcrumCombined,encoder,29.371482,29.371482,Mbs
binary8,2,1,29,1024,1600,FulcrumCombined,encoder,30.126508,30.126508,Mbs
binary8,2,1,30,1024,1600,FulcrumCombined,encoder,28.786282,28.786282,Mbs
binary8,2,1,1,1024,1600,FulcrumCombined,decoder,21.042898,21.042898,Mbs
binary8,2,1,2,1024,1600,FulcrumCombined,decoder,21.79274,21.79274,Mbs
binary8,2,1,3,1024,1600,FulcrumCombined,decoder,20.628785,20.628785,Mbs
binary8,2,1,4,1024,1600,FulcrumCombined,decoder,21.983389,21.983389,Mbs
binary8,2,1,5,1024,1600,FulcrumCombined,decoder,22.125292,22.125292,Mbs
binary8,2,1,6,1024,1600,FulcrumCombined,decoder,19.651682,19.651682,Mbs
binary8,2,1,7,1024,1600,FulcrumCombined,decoder,20.973936,20.973936,Mbs
binary8,2,1,8,1024,1600,FulcrumCombined,decoder,22.645473,22.645473,Mbs
binary8,2,1,9,1024,1600,FulcrumCombined,decoder,21.375082,21.375082,Mbs
binary8,2,1,10,1024,1600,FulcrumCombined,decoder,21.981914,21.981914,Mbs
binary8,2,1,11,1024,1600,FulcrumCombined,decoder,21.104427,21.104427,Mbs
binary8,2,1,12,1024,1600,FulcrumCombined,decoder,21.144738,21.144738,Mbs
binary8,2,1,13,1024,1600,FulcrumCombined,decoder,21.559029,21.559029,Mbs
binary8,2,1,14,1024,1600,FulcrumCombined,decoder,18.477292,18.477292,Mbs
binary8,2,1,15,1024,1600,FulcrumCombined,decoder,17.245045,17.245045,Mbs
binary8,2,1,16,1024,1600,FulcrumCombined,decoder,21.970367,21.948932,Mbs
binary8,2,1,17,1024,1600,FulcrumCombined,decoder,21.951579,21.951579,Mbs
binary8,2,1,18,1024,1600,FulcrumCombined,decoder,21.16167,21.16167,Mbs
binary8,2,1,19,1024,1600,FulcrumCombined,decoder,18.41354,18.41354,Mbs
binary8,2,1,20,1024,1600,FulcrumCombined,decoder,21.067791,21.067791,Mbs
binary8,2,1,21,1024,1600,FulcrumCombined,decoder,21.891159,21.891159,Mbs
binary8,2,1,22,1024,1600,FulcrumCombined,decoder,21.329445,21.329445,Mbs
binary8,2,1,23,1024,1600,FulcrumCombined,decoder,18.589046,18.57091,Mbs
binary8,2,1,24,1024,1600,FulcrumCombined,decoder,21.008715,20.967763,Mbs
binary8,2,1,25,1024,1600,FulcrumCombined,decoder,17.990359,17.990359,Mbs
binary8,2,1,26,1024,1600,FulcrumCombined,decoder,21.594833,21.594833,Mbs
binary8,2,1,27,1024,1600,FulcrumCombined,decoder,21.572939,21.572939,Mbs
binary8,2,1,28,1024,1600,FulcrumCombined,decoder,19.062911,19.062911,Mbs
binary8,2,1,29,1024,1600,FulcrumCombined,decoder,21.073462,21.052902,Mbs
binary8,2,1,30,1024,1600,FulcrumCombined,decoder,22.711709,22.711709,Mbs
binary,3,1,1,1024,1600,FulcrumInner,encoder,28.401054,28.401054,Mbs
binary,3,1,2,1024,1600,FulcrumInner,encoder,29.609817,29.609817,Mbs
binary,3,1,3,1024,1600,FulcrumInner,encoder,28.652874,28.652874,Mbs
binary,3,1,4,1024,1600,FulcrumInner,encoder,28.947508,28.947508,Mbs
binary,3,1,5,1024,1600,FulcrumInner,encoder,29.903813,29.903813,Mbs
binary,3,1,6,1024,1600,FulcrumInner,encoder,28.087499,28.087499,Mbs
binary,3,1,7,1024,1600,FulcrumInner,encoder,31.450235,31.450235,Mbs
binary,3,1,8,1024,1600,FulcrumInner,encoder,29.923475,29.923475,Mbs
binary,3,1,9,1024,1600,FulcrumInner,encoder,29.70753,29.70753,Mbs
binary,3,1,10,1024,1600,FulcrumInner,encoder,27.804837,27.804837,Mbs
binary,3,1,11,1024,1600,FulcrumInner,encoder,28.602353,28.602353,Mbs
binary,3,1,12,1024,1600,FulcrumInner,encoder,28.449878,28.449878,Mbs
binary,3,1,13,1024,1600,FulcrumInner,encoder,28.64536,28.64536,Mbs
binary,3,1,14,1024,1600,FulcrumInner,encoder,29.682773,29.682773,Mbs
binary,3,1,15,1024,1600,FulcrumInner,encoder,29.686,29.686,Mbs
binary,3,1,16,1024,1600,FulcrumInner,encoder,29.758251,29.758251,Mbs
binary,3,1,17,1024,1600,FulcrumInner,encoder,31.587268,31.587268,Mbs
binary,3,1,18,1024,1600,FulcrumInner,encoder,29.765279,29.765279,Mbs
binary,3,1,19,1024,1600,FulcrumInner,encoder,29.337297,29.337297,Mbs
binary,3,1,20,1024,1600,FulcrumInner,encoder,27.255789,27.255789,Mbs
binary,3,1,21,1024,1600,FulcrumInner,encoder,32.104087,32.104087,Mbs
binary,3,1,22,1024,1600,FulcrumInner,encoder,29.238869,29.238869,Mbs
binary,3,1,23,1024,1600,FulcrumInner,encoder,29.675783,29.675783,Mbs
binary,3,1,24,1024,1600,FulcrumInner,encoder,29.645713,29.645713,Mbs
binary,3,1,25,1024,1600,FulcrumInner,encoder,27.076516,27.076516,Mbs
binary,3,1,26,1024,1600,FulcrumInner,encoder,28.237078,28.237078,Mbs
binary,3,1,27,1024,1600,FulcrumInner,encoder,28.667413,28.667413,Mbs
binary,3,1,28,1024,1600,FulcrumInner,encoder,28.90665,28.90665,Mbs
binary,3,1,29,1024,1600,FulcrumInner,encoder,28.753949,28.753949,Mbs
binary,3,1,30,1024,1600,FulcrumInner,encoder,29.428459,29.428459,Mbs
binary,3,1,1,1024,1600,FulcrumInner,decoder,23.010995,22.832616,Mbs
binary,3,1,2,1024,1600,FulcrumInner,decoder,24.608012,24.536129,Mbs
binary,3,1,3,1024,1600,FulcrumInner,decoder,24.338562,24.243859,Mbs
binary,3,1,4,1024,1600,FulcrumInner,decoder,24.211348,24.140624,Mbs
binary,3,1,5,1024,1600,FulcrumInner,decoder,24.826252,24.753732,Mbs
binary,3,1,6,1024,1600,FulcrumInner,decoder,24.678601,24.606512,Mbs
binary,3,1,7,1024,1600,FulcrumInner,decoder,25.597015,25.472637,Mbs
binary,3,1,8,1024,1600,FulcrumInner,decoder,24.49722,24.42566,Mbs
binary,3,1,9,1024,1600,FulcrumInner,decoder,24.631941,24.488454,Mbs
binary,3,1,10,1024,1600,FulcrumInner,decoder,24.010277,23.916852,Mbs
binary,3,1,11,1024,1600,FulcrumInner,decoder,24.873472,24.75261,Mbs
binary,3,1,12,1024,1600,FulcrumInner,decoder,24.500983,24.405649,Mbs
binary,3,1,13,1024,1600,FulcrumInner,decoder,25.356499,25.257835,Mbs
binary,3,1,14,1024,1600,FulcrumInner,decoder,24.619065,24.499439,Mbs
binary,3,1,15,1024,1600,FulcrumInner,decoder,24.725918,24.605773,Mbs
binary,3,1,16,1024,1600,FulcrumInner,decoder,23.806974,23.714339,Mbs
binary,3,1,17,1024,1600,FulcrumInner,decoder,24.750823,24.630557,Mbs
binary,3,1,18,1024,1600,FulcrumInner,decoder,24.04378,23.973545,Mbs
binary,3,1,19,1024,1600,FulcrumInner,decoder,24.641963,24.56998,Mbs
binary,3,1,20,1024,1600,FulcrumInner,decoder,23.784848,23.715369,Mbs
binary,3,1,21,1024,1600,FulcrumInner,decoder,24.545522,24.473822,Mbs
binary,3,1,22,1024,1600,FulcrumInner,decoder,23.894127,23.801153,Mbs
binary,3,1,23,1024,1600,FulcrumInner,decoder,23.925756,23.832659,Mbs
binary,3,1,24,1024,1600,FulcrumInner,decoder,24.46636,24.37116,Mbs
binary,3,1,25,1024,1600,FulcrumInner,decoder,23.834962,23.719146,Mbs
binary,3,1,26,1024,1600,FulcrumInner,decoder,24.073369,24.003047,Mbs
binary,3,1,27,1024,1600,FulcrumInner,decoder,24.171242,24.053792,Mbs
binary,3,1,28,1024,1600,FulcrumInner,decoder,22.897554,22.808459,Mbs
binary,3,1,29,1024,1600,FulcrumInner,decoder,23.649279,23.511516,Mbs
binary,3,1,30,1024,1600,FulcrumInner,decoder,24.475504,24.309327,Mbs
binary8,3,1,1,1024,1600,FulcrumOuter,encoder,28.34553,28.34553,Mbs
binary8,3,1,2,1024,1600,FulcrumOuter,encoder,30.067351,30.067351,Mbs
binary8,3,1,3,1024,1600,FulcrumOuter,encoder,29.175348,29.175348,Mbs
binary8,3,1,4,1024,1600,FulcrumOuter,encoder,28.325928,28.325928,Mbs
binary8,3,1,5,1024,1600,FulcrumOuter,encoder,30.265078,30.265078,Mbs
binary8,3,1,6,1024,1600,FulcrumOuter,encoder,29.737726,29.737726,Mbs
binary8,3,1,7,1024,1600,FulcrumOuter,encoder,28.793364,28.793364,Mbs
binary8,3,1,8,1024,1600,FulcrumOuter,encoder,32.117933,32.117933,Mbs
binary8,3,1,9,1024,1600,FulcrumOuter,encoder,29.705376,29.705376,Mbs
binary8,3,1,10,1024,1600,FulcrumOuter,encoder,24.895156,24.895156,Mbs
binary8,3,1,11,1024,1600,FulcrumOuter,encoder,27.116849,27.116849,Mbs
binary8,3,1,12,1024,1600,FulcrumOuter,encoder,29.108999,29.108999,Mbs
binary8,3,1,13,1024,1600,FulcrumOuter,encoder,29.576677,29.576677,Mbs
binary8,3,1,14,1024,1600,FulcrumOuter,encoder,30.761143,30.761143,Mbs
binary8,3,1,15,1024,1600,FulcrumOuter,encoder,29.681159,29.681159,Mbs
binary8,3,1,16,1024,1600,FulcrumOuter,encoder,30.611711,30.611711,Mbs
binary8,3,1,17,1024,1600,FulcrumOuter,encoder,30.730564,30.730564,Mbs
binary8,3,1,18,1024,1600,FulcrumOuter,encoder,29.970549,29.970549,Mbs
binary8,3,1,19,1024,1600,FulcrumOuter,encoder,26.825155,26.825155,Mbs
binary8,3,1,20,1024,1600,FulcrumOuter,encoder,30.506265,30.506265,Mbs
binary8,3,1,21,1024,1600,FulcrumOuter,encoder,29.601792,29.601792,Mbs
binary8,3,1,22,1024,1600,FulcrumOuter,encoder,29.0682,29.0682,Mbs
binary8,3,1,23,1024,1600,FulcrumOuter,encoder,30.331192,30.331192,Mbs
binary8,3,1,24,1024,1600,FulcrumOuter,encoder,29.594307,29.594307,Mbs
binary8,3,1,25,1024,1600,FulcrumOuter,encoder,29.868922,29.868922,Mbs
binary8,3,1,26,1024,1600,FulcrumOuter,encoder,31.420079,31.420079,Mbs
binary8,3,1,27,1024,1600,FulcrumOuter,encoder,29.814026,29.814026,Mbs
binary8,3,1,28,1024,1600,FulcrumOuter,encoder,28.52318,28.52318,Mbs
binary8,3,1,29,1024,1600,FulcrumOuter,encoder,32.740498,32.740498,Mbs
binary8,3,1,30,1024,1600,FulcrumOuter,encoder,29.772851,29.772851,Mbs
binary8,3,1,1,1024,1600,FulcrumOuter,decoder,10.239936,10.239936,Mbs
binary8,3,1,2,1024,1600,FulcrumOuter,decoder,10.625576,10.625576,Mbs
binary8,3,1,3,1024,1600,FulcrumOuter,decoder,10.150548,10.150548,Mbs
binary8,3,1,4,1024,1600,FulcrumOuter,decoder,9.715024,9.715024,Mbs
binary8,3,1,5,1024,1600,FulcrumOuter,decoder,11.196228,11.196228,Mbs
binary8,3,1,6,1024,1600,FulcrumOuter,decoder,10.645943,10.645943,Mbs
binary8,3,1,7,1024,1600,FulcrumOuter,decoder,10.353108,10.353108,Mbs
binary8,3,1,8,1024,1600,FulcrumOuter,decoder,10.245251,10.245251,Mbs
binary8,3,1,9,1024,1600,FulcrumOuter,decoder,11.148384,11.148384,Mbs
binary8,3,1,10,1024,1600,FulcrumOuter,decoder,10.589999,10.589999,Mbs
binary8,3,1,11,1024,1600,FulcrumOuter,decoder,10.371327,10.371327,Mbs
binary8,3,1,12,1024,1600,FulcrumOuter,decoder,10.277964,10.277964,Mbs
binary8,3,1,13,1024,1600,FulcrumOuter,decoder,10.19197,10.19197,Mbs
binary8,3,1,14,1024,1600,FulcrumOuter,decoder,10.425111,10.425111,Mbs
binary8,3,1,15,1024,1600,FulcrumOuter,decoder,10.229631,10.20969,Mbs
binary8,3,1,16,1024,1600,FulcrumOuter,decoder,10.171028,10.171028,Mbs
binary8,3,1,17,1024,1600,FulcrumOuter,decoder,9.783362,9.783362,Mbs
binary8,3,1,18,1024,1600,FulcrumOuter,decoder,10.479657,10.479657,Mbs
binary8,3,1,19,1024,1600,FulcrumOuter,decoder,10.409612,10.409612,Mbs
binary8,3,1,20,1024,1600,FulcrumOuter,decoder,11.220688,11.220688,Mbs
binary8,3,1,21,1024,1600,FulcrumOuter,decoder,10.123016,10.123016,Mbs
binary8,3,1,22,1024,1600,FulcrumOuter,decoder,10.564968,10.554661,Mbs
binary8,3,1,23,1024,1600,FulcrumOuter,decoder,10.510717,10.510717,Mbs
binary8,3,1,24,1024,1600,FulcrumOuter,decoder,10.747694,10.747694,Mbs
binary8,3,1,25,1024,1600,FulcrumOuter,decoder,10.170649,10.170649,Mbs
binary8,3,1,26,1024,1600,FulcrumOuter,decoder,10.068026,10.068026,Mbs
binary8,3,1,27,1024,1600,FulcrumOuter,decoder,10.453846,10.453846,Mbs
binary8,3,1,28,1024,1600,FulcrumOuter,decoder,10.380329,10.380329,Mbs
binary8,3,1,29,1024,1600,FulcrumOuter,decoder,10.071112,10.061286,Mbs
binary8,3,1,30,1024,1600,FulcrumOuter,decoder,10.463327,10.463327,Mbs
binary8,3,1,1,1024,1600,FulcrumCombined,encoder,29.476108,29.476108,Mbs
binary8,3,1,2,1024,1600,FulcrumCombined,encoder,30.241057,30.241057,Mbs
binary8,3,1,3,1024,1600,FulcrumCombined,encoder,30.262842,30.262842,Mbs
binary8,3,1,4,1024,1600,FulcrumCombined,encoder,30.332877,30.332877,Mbs
binary8,3,1,5,1024,1600,FulcrumCombined,encoder,29.335721,29.335721,Mbs
binary8,3,1,6,1024,1600,FulcrumCombined,encoder,30.508538,30.508538,Mbs
binary8,3,1,7,1024,1600,FulcrumCombined,encoder,32.275476,32.275476,Mbs
binary8,3,1,8,1024,1600,FulcrumCombined,encoder,30.220419,30.220419,Mbs
binary8,3,1,9,1024,1600,FulcrumCombined,encoder,30.71213,30.71213,Mbs
binary8,3,1,10,1024,1600,FulcrumCombined,encoder,31.444803,31.444803,Mbs
binary8,3,1,11,1024,1600,FulcrumCombined,encoder,29.844439,29.844439,Mbs
binary8,3,1,12,1024,1600,FulcrumCombined,encoder,30.784841,30.784841,Mbs
binary8,3,1,13,1024,1600,FulcrumCombined,encoder,30.319405,30.319405,Mbs
binary8,3,1,14,1024,1600,FulcrumCombined,encoder,30.39534,30.39534,Mbs
binary8,3,1,15,1024,1600,FulcrumCombined,encoder,30.656388,30.656388,Mbs
binary8,3,1,16,1024,1600,FulcrumCombined,encoder,29.982615,29.982615,Mbs
binary8,3,1,17,1024,1600,FulcrumCombined,encoder,30.048602,30.048602,Mbs
binary8,3,1,18,1024,1600,FulcrumCombined,encoder,29.684386,29.684386,Mbs
binary8,3,1,19,1024,1600,FulcrumCombined,encoder,30.632888,30.632888,Mbs
binary8,3,1,20,1024,1600,FulcrumCombined,encoder,30.158117,30.158117,Mbs
binary8,3,1,21,1024,1600,FulcrumCombined,encoder,30.204819,30.204819,Mbs
binary8,3,1,22,1024,1600,FulcrumCombined,encoder,30.77212,30.77212,Mbs
binary8,3,1,23,1024,1600,FulcrumCombined,encoder,29.33467,29.33467,Mbs
binary8,3,1,24,1024,1600,FulcrumCombined,encoder,30.642054,30.642054,Mbs
binary8,3,1,25,1024,1600,FulcrumCombined,encoder,29.602862,29.602862,Mbs
binary8,3,1,26,1024,1600,FulcrumCombined,encoder,30.357606,30.357606,Mbs
binary8,3,1,27,1024,1600,FulcrumCombined,encoder,32.131791,32.131791,Mbs
binary8,3,1,28,1024,1600,FulcrumCombined,encoder,30.261165,30.261165,Mbs
binary8,3,1,29,1024,1600,FulcrumCombined,encoder,29.999634,29.999634,Mbs
binary8,3,1,30,1024,1600,FulcrumCombined,encoder,30.621437,30.621437,Mbs
binary8,3,1,1,1024,1600,FulcrumCombined,decoder,22.543273,22.543273,Mbs
binary8,3,1,2,1024,1600,FulcrumCombined,decoder,21.540039,21.540039,Mbs
binary8,3,1,3,1024,1600,FulcrumCombined,decoder,22.724625,22.724625,Mbs
binary8,3,1,4,1024,1600,FulcrumCombined,decoder,22.401488,22.401488,Mbs
binary8,3,1,5,1024,1600,FulcrumCombined,decoder,23.34535,23.34535,Mbs
binary8,3,1,6,1024,1600,FulcrumCombined,decoder,22.335828,22.335828,Mbs
binary8,3,1,7,1024,1600,FulcrumCombined,decoder,22.326697,22.326697,Mbs
binary8,3,1,8,1024,1600,FulcrumCombined,decoder,21.237929,21.237929,Mbs
binary8,3,1,9,1024,1600,FulcrumCombined,decoder,21.89701,21.89701,Mbs
binary8,3,1,10,1024,1600,FulcrumCombined,decoder,21.754544,21.754544,Mbs
binary8,3,1,11,1024,1600,FulcrumCombined,decoder,22.299652,22.299652,Mbs
binary8,3,1,12,1024,1600,FulcrumCombined,decoder,22.893553,22.893553,Mbs
binary8,3,1,13,1024,1600,FulcrumCombined,decoder,22.151616,22.151616,Mbs
binary8,3,1,14,1024,1600,FulcrumCombined,decoder,22.601426,22.601426,Mbs
binary8,3,1,15,1024,1600,FulcrumCombined,decoder,21.702387,21.702387,Mbs
binary8,3,1,16,1024,1600,FulcrumCombined,decoder,22.657687,22.657687,Mbs
binary8,3,1,17,1024,1600,FulcrumCombined,decoder,22.123201,22.123201,Mbs
binary8,3,1,18,1024,1600,FulcrumCombined,decoder,22.013718,21.992242,Mbs
binary8,3,1,19,1024,1600,FulcrumCombined,decoder,21.830198,21.830198,Mbs
binary8,3,1,20,1024,1600,FulcrumCombined,decoder,21.966294,21.966294,Mbs
binary8,3,1,21,1024,1600,FulcrumCombined,decoder,21.775941,21.775941,Mbs
binary8,3,1,22,1024,1600,FulcrumCombined,decoder,23.131441,23.131441,Mbs
binary8,3,1,23,1024,1600,FulcrumCombined,decoder,22.461066,22.461066,Mbs
binary8,3,1,24,1024,1600,FulcrumCombined,decoder,21.228022,21.228022,Mbs
binary8,3,1,25,1024,1600,FulcrumCombined,decoder,21.335556,21.335556,Mbs
binary8,3,1,26,1024,1600,FulcrumCombined,decoder,22.003381,21.981914,Mbs
binary8,3,1,27,1024,1600,FulcrumCombined,decoder,22.36693,22.36693,Mbs
binary8,3,1,28,1024,1600,FulcrumCombined,decoder,21.843003,21.843003,Mbs
binary8,3,1,29,1024,1600,FulcrumCombined,decoder,22.16336,22.141737,Mbs
binary8,3,1,30,1024,1600,FulcrumCombined,decoder,22.560657,22.560657,Mbs
binary,4,1,1,1024,1600,FulcrumInner,encoder,30.185898,30.185898,Mbs
binary,4,1,2,1024,1600,FulcrumInner,encoder,30.291377,30.291377,Mbs
binary,4,1,3,1024,1600,FulcrumInner,encoder,30.452966,30.452966,Mbs
binary,4,1,4,1024,1600,FulcrumInner,encoder,30.394776,30.394776,Mbs
binary,4,1,5,1024,1600,FulcrumInner,encoder,31.550164,31.550164,Mbs
binary,4,1,6,1024,1600,FulcrumInner,encoder,30.713281,30.713281,Mbs
binary,4,1,7,1024,1600,FulcrumInner,encoder,29.893992,29.893992,Mbs
binary,4,1,8,1024,1600,FulcrumInner,encoder,30.38632,30.38632,Mbs
binary,4,1,9,1024,1600,FulcrumInner,encoder,30.349733,30.349733,Mbs
binary,4,1,10,1024,1600,FulcrumInner,encoder,29.962876,29.962876,Mbs
binary,4,1,11,1024,1600,FulcrumInner,encoder,30.326139,30.326139,Mbs
binary,4,1,12,1024,1600,FulcrumInner,encoder,29.065621,29.065621,Mbs
binary,4,1,13,1024,1600,FulcrumInner,encoder,30.336246,30.336246,Mbs
binary,4,1,14,1024,1600,FulcrumInner,encoder,30.425255,30.425255,Mbs
binary,4,1,15,1024,1600,FulcrumInner,encoder,30.349733,30.349733,Mbs
binary,4,1,16,1024,1600,FulcrumInner,encoder,30.460892,30.460892,Mbs
binary,4,1,17,1024,1600,FulcrumInner,encoder,30.665569,30.665569,Mbs
binary,4,1,18,1024,1600,FulcrumInner,encoder,30.602563,30.602563,Mbs
binary,4,1,19,1024,1600,FulcrumInner,encoder,30.9775,30.9775,Mbs
binary,4,1,20,1024,1600,FulcrumInner,encoder,30.599133,30.599133,Mbs
binary,4,1,21,1024,1600,FulcrumInner,encoder,29.995789,29.995789,Mbs
binary,4,1,22,1024,1600,FulcrumInner,encoder,30.591706,30.591706,Mbs
binary,4,1,23,1024,1600,FulcrumInner,encoder,30.393648,30.393648,Mbs
binary,4,1,24,1024,1600,FulcrumInner,encoder,30.542662,30.542662,Mbs
binary,4,1,25,1024,1600,FulcrumInner,encoder,29.90545,29.90545,Mbs
binary,4,1,26,1024,1600,FulcrumInner,encoder,30.352545,30.352545,Mbs
binary,4,1,27,1024,1600,FulcrumInner,encoder,30.108792,30.108792,Mbs
binary,4,1,28,1024,1600,FulcrumInner,encoder,30.534693,30.534693,Mbs
binary,4,1,29,1024,1600,FulcrumInner,encoder,30.030977,30.030977,Mbs
binary,4,1,30,1024,1600,FulcrumInner,encoder,30.121523,30.121523,Mbs
binary,4,1,1,1024,1600,FulcrumInner,decoder,24.558839,24.439505,Mbs
binary,4,1,2,1024,1600,FulcrumInner,decoder,24.547488,24.428209,Mbs
binary,4,1,3,1024,1600,FulcrumInner,decoder,24.824137,24.679531,Mbs
binary,4,1,4,1024,1600,FulcrumInner,decoder,24.822096,24.701484,Mbs
binary,4,1,5,1024,1600,FulcrumInner,decoder,24.174568,24.010434,Mbs
binary,4,1,6,1024,1600,FulcrumInner,decoder,24.350092,24.255344,Mbs
binary,4,1,7,1024,1600,FulcrumInner,decoder,26.141132,26.039415,Mbs
binary,4,1,8,1024,1600,FulcrumInner,decoder,24.11495,23.997774,Mbs
binary,4,1,9,1024,1600,FulcrumInner,decoder,24.507659,24.388574,Mbs
binary,4,1,10,1024,1600,FulcrumInner,decoder,24.791676,24.599493,Mbs
binary,4,1,11,1024,1600,FulcrumInner,decoder,24.636031,24.540171,Mbs
binary,4,1,12,1024,1600,FulcrumInner,decoder,24.782165,24.613905,Mbs
binary,4,1,13,1024,1600,FulcrumInner,decoder,24.48202,24.386759,Mbs
binary,4,1,14,1024,1600,FulcrumInner,decoder,23.995802,23.879205,Mbs
binary,4,1,15,1024,1600,FulcrumInner,decoder,24.934498,24.81334,Mbs
binary,4,1,16,1024,1600,FulcrumInner,decoder,24.422237,24.256422,Mbs
binary,4,1,17,1024,1600,FulcrumInner,decoder,24.238495,24.144181,Mbs
binary,4,1,18,1024,1600,FulcrumInner,decoder,24.453734,24.287705,Mbs
binary,4,1,19,1024,1600,FulcrumInner,decoder,25.026221,24.904616,Mbs
binary,4,1,20,1024,1600,FulcrumInner,decoder,23.993815,23.900454,Mbs
binary,4,1,21,1024,1600,FulcrumInner,decoder,24.645541,24.47821,Mbs
binary,4,1,22,1024,1600,FulcrumInner,decoder,24.455393,24.312934,Mbs
binary,4,1,23,1024,1600,FulcrumInner,decoder,23.959911,23.866682,Mbs
binary,4,1,24,1024,1600,FulcrumInner,decoder,24.820426,24.723849,Mbs
binary,4,1,25,1024,1600,FulcrumInner,decoder,24.588154,24.492481,Mbs
binary,4,1,26,1024,1600,FulcrumInner,decoder,24.400923,24.235252,Mbs
binary,4,1,27,1024,1600,FulcrumInner,decoder,24.003149,23.886516,Mbs
binary,4,1,28,1024,1600,FulcrumInner,decoder,26.373626,26.245475,Mbs
binary,4,1,29,1024,1600,FulcrumInner,decoder,24.673557,24.506035,Mbs
binary,4,1,30,1024,1600,FulcrumInner,decoder,23.931922,23.792513,Mbs
binary8,4,1,1,1024,1600,FulcrumOuter,encoder,30.332877,30.332877,Mbs
binary8,4,1,2,1024,1600,FulcrumOuter,encoder,29.337297,29.337297,Mbs
binary8,4,1,3,1024,1600,FulcrumOuter,encoder,29.692994,29.692994,Mbs
binary8,4,1,4,1024,1600,FulcrumOuter,encoder,30.118754,30.118754,Mbs
binary8,4,1,5,1024,1600,FulcrumOuter,encoder,30.000732,30.000732,Mbs
binary8,4,1,6,1024,1600,FulcrumOuter,encoder,30.318283,30.318283,Mbs
binary8,4,1,7,1024,1600,FulcrumOuter,encoder,29.352013,29.352013,Mbs
binary8,4,1,8,1024,1600,FulcrumOuter,encoder,28.720682,28.720682,Mbs
binary8,4,1,9,1024,1600,FulcrumOuter,encoder,29.370955,29.370955,Mbs
binary8,4,1,10,1024,1600,FulcrumOuter,encoder,29.763657,29.763657,Mbs
binary8,4,1,11,1024,1600,FulcrumOuter,encoder,28.835932,28.835932,Mbs
binary8,4,1,12,1024,1600,FulcrumOuter,encoder,29.165999,29.165999,Mbs
binary8,4,1,13,1024,1600,FulcrumOuter,encoder,32.02502,32.02502,Mbs
binary8,4,1,14,1024,1600,FulcrumOuter,encoder,28.843039,28.843039,Mbs
binary8,4,1,15,1024,1600,FulcrumOuter,encoder,28.972078,28.972078,Mbs
binary8,4,1,16,1024,1600,FulcrumOuter,encoder,29.79505,29.79505,Mbs
binary8,4,1,17,1024,1600,FulcrumOuter,encoder,29.667186,29.667186,Mbs
binary8,4,1,18,1024,1600,FulcrumOuter,encoder,30.187011,30.187011,Mbs
binary8,4,1,19,1024,1600,FulcrumOuter,encoder,29.862934,29.862934,Mbs
binary8,4,1,20,1024,1600,FulcrumOuter,encoder,29.477699,29.477699,Mbs
binary8,4,1,21,1024,1600,FulcrumOuter,encoder,29.751766,29.751766,Mbs
binary8,4,1,22,1024,1600,FulcrumOuter,encoder,30.31043,30.31043,Mbs
binary8,4,1,23,1024,1600,FulcrumOuter,encoder,30.039236,30.039236,Mbs
binary8,4,1,24,1024,1600,FulcrumOuter,encoder,29.348858,29.348858,Mbs
binary8,4,1,25,1024,1600,FulcrumOuter,encoder,30.402108,30.402108,Mbs
binary8,4,1,26,1024,1600,FulcrumOuter,encoder,28.78527,28.78527,Mbs
binary8,4,1,27,1024,1600,FulcrumOuter,encoder,29.500522,29.500522,Mbs
binary8,4,1,28,1024,1600,FulcrumOuter,encoder,29.864022,29.864022,Mbs
binary8,4,1,29,1024,1600,FulcrumOuter,encoder,29.666111,29.666111,Mbs
binary8,4,1,30,1024,1600,FulcrumOuter,encoder,30.149792,30.149792,Mbs
binary8,4,1,1,1024,1600,FulcrumOuter,decoder,9.868156,9.868156,Mbs
binary8,4,1,2,1024,1600,FulcrumOuter,decoder,10.08513,10.08513,Mbs
binary8,4,1,3,1024,1600,FulcrumOuter,decoder,9.895692,9.895692,Mbs
binary8,4,1,4,1024,1600,FulcrumOuter,decoder,10.373838,10.363717,Mbs
binary8,4,1,5,1024,1600,FulcrumOuter,decoder,9.724019,9.724019,Mbs
binary8,4,1,6,1024,1600,FulcrumOuter,decoder,9.975342,9.975342,Mbs
binary8,4,1,7,1024,1600,FulcrumOuter,decoder,10.239377,10.229387,Mbs
binary8,4,1,8,1024,1600,FulcrumOuter,decoder,9.633114,9.633114,Mbs
binary8,4,1,9,1024,1600,FulcrumOuter,decoder,9.937707,9.937707,Mbs
binary8,4,1,10,1024,1600,FulcrumOuter,decoder,10.241152,10.241152,Mbs
binary8,4,1,11,1024,1600,FulcrumOuter,decoder,9.958889,9.949173,Mbs
binary8,4,1,12,1024,1600,FulcrumOuter,decoder,9.844379,9.844379,Mbs
